university,academic_year,programme,degree_level,fee_status,fee_gbp,source,notes,course_code,extraction_date
Cambridge,2022/23,Education,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891305
Cambridge,2022/23,Education,BA,overseas,23340.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891306
Cambridge,2022/23,Engineering [1],BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 2 (Sciences),,2025-09-16T18:55:31.891308
Cambridge,2022/23,Engineering [1],BA,overseas,35517.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 2 (Sciences),,2025-09-16T18:55:31.891309
Cambridge,2022/23,English,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891311
Cambridge,2022/23,English,BA,overseas,23340.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891311
Cambridge,2022/23,Geography,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 2 (Sciences),,2025-09-16T18:55:31.891313
Cambridge,2022/23,Geography,BA,overseas,30537.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 2 (Sciences),,2025-09-16T18:55:31.891314
Cambridge,2022/23,Graduate course in Medicine,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 4 (Medicine/Veterinary),,2025-09-16T18:55:31.891316
Cambridge,2022/23,Graduate course in Medicine,BA,overseas,60942.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 4 (Medicine/Veterinary),,2025-09-16T18:55:31.891317
Cambridge,2022/23,History,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891319
Cambridge,2022/23,History,BA,overseas,23340.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891319
Cambridge,2022/23,History and Modern Languages,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891321
Cambridge,2022/23,History and Modern Languages,BA,overseas,23340.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891322
Cambridge,2022/23,History and Politics,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891324
Cambridge,2022/23,History and Politics,BA,overseas,23340.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891325
Cambridge,2022/23,History of Art,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891326
Cambridge,2022/23,History of Art,BA,overseas,23340.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891327
Cambridge,2022/23,"Human, Social, and Political Sciences",BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891329
Cambridge,2022/23,"Human, Social, and Political Sciences",BA,overseas,23340.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891330
Cambridge,2022/23,Land Economy,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891332
Cambridge,2022/23,Land Economy,BA,overseas,23340.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891332
Cambridge,2022/23,Law,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891334
Cambridge,2022/23,Law,BA,overseas,23340.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891335
Cambridge,2022/23,Linguistics,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891337
Cambridge,2022/23,Linguistics,BA,overseas,23340.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891337
Cambridge,2022/23,Management Studies,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 2 (Sciences),,2025-09-16T18:55:31.891339
Cambridge,2022/23,Management Studies,BA,overseas,35517.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 2 (Sciences),,2025-09-16T18:55:31.891340
Cambridge,2022/23,Manufacturing Engineering,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 2 (Sciences),,2025-09-16T18:55:31.891342
Cambridge,2022/23,Manufacturing Engineering,BA,overseas,35517.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 2 (Sciences),,2025-09-16T18:55:31.891343
Cambridge,2022/23,Mathematics [1],BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891345
Cambridge,2022/23,Mathematics [1],BA,overseas,26031.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891345
Cambridge,2022/23,Medicine,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 4 (Medicine/Veterinary),,2025-09-16T18:55:31.891347
Cambridge,2022/23,Medicine,BA,overseas,60942.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 4 (Medicine/Veterinary),,2025-09-16T18:55:31.891348
Cambridge,2022/23,Modern and Medieval Languages,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891350
Cambridge,2022/23,Modern and Medieval Languages,BA,overseas,23340.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891351
Cambridge,2022/23,Music,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 2 (Sciences),,2025-09-16T18:55:31.891353
Cambridge,2022/23,Music,BA,overseas,30537.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 2 (Sciences),,2025-09-16T18:55:31.891353
Cambridge,2022/23,Natural Sciences [1],BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 2 (Sciences),,2025-09-16T18:55:31.891355
Cambridge,2022/23,Natural Sciences [1],BA,overseas,35517.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 2 (Sciences),,2025-09-16T18:55:31.891356
Cambridge,2022/23,Philosophy,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891358
Cambridge,2022/23,Philosophy,BA,overseas,23340.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891359
Cambridge,2022/23,Psychological and Behavioural Sciences,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 2 (Sciences),,2025-09-16T18:55:31.891361
Cambridge,2022/23,Psychological and Behavioural Sciences,BA,overseas,35517.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 2 (Sciences),,2025-09-16T18:55:31.891361
Cambridge,2022/23,Theology for Ministry (BTh),BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891363
Cambridge,2022/23,Theology for Ministry (BTh),BA,overseas,23340.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891364
Cambridge,2022/23,"Theology, Religion, and Philosophy of Religion",BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891366
Cambridge,2022/23,"Theology, Religion, and Philosophy of Religion",BA,overseas,23340.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:31.891367
Cambridge,2022/23,Veterinary Medicine,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 4 (Medicine/Veterinary),,2025-09-16T18:55:31.891369
Cambridge,2022/23,Veterinary Medicine,BA,overseas,60942.0,Cambridge official - undergraduate_tuition_fees_2022-23.pdf,Group 4 (Medicine/Veterinary),,2025-09-16T18:55:31.891369
Cambridge,2023/24,"Anglo-Saxon, Norse, and Celtic",BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235043
Cambridge,2023/24,"Anglo-Saxon, Norse, and Celtic",BA,overseas,24507.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235053
Cambridge,2023/24,Archaeology,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235056
Cambridge,2023/24,Archaeology,BA,overseas,24507.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235057
Cambridge,2023/24,Architecture,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235059
Cambridge,2023/24,Architecture,BA,overseas,32064.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235060
Cambridge,2023/24,Asian and Middle Eastern Studies,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235062
Cambridge,2023/24,Asian and Middle Eastern Studies,BA,overseas,24507.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235063
Cambridge,2023/24,Chemical Engineering,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235065
Cambridge,2023/24,Chemical Engineering,BA,overseas,37293.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235066
Cambridge,2023/24,Classics,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235068
Cambridge,2023/24,Classics,BA,overseas,24507.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235069
Cambridge,2023/24,Computer Science,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235071
Cambridge,2023/24,Computer Science,BA,overseas,37293.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235072
Cambridge,2023/24,Economics,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235074
Cambridge,2023/24,Economics,BA,overseas,24507.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235075
Cambridge,2023/24,Education,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235077
Cambridge,2023/24,Education,BA,overseas,24507.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235077
Cambridge,2023/24,Engineering [1],BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235079
Cambridge,2023/24,Engineering [1],BA,overseas,37293.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235080
Cambridge,2023/24,English,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235082
Cambridge,2023/24,English,BA,overseas,24507.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235083
Cambridge,2023/24,Geography,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235085
Cambridge,2023/24,Geography,BA,overseas,32064.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235086
Cambridge,2023/24,Graduate course in Medicine,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 4 (Medicine/Veterinary),,2025-09-16T18:55:32.235088
Cambridge,2023/24,Graduate course in Medicine,BA,overseas,63990.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 4 (Medicine/Veterinary),,2025-09-16T18:55:32.235089
Cambridge,2023/24,History,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235099
Cambridge,2023/24,History,BA,overseas,24507.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235100
Cambridge,2023/24,History and Modern Languages,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235091
Cambridge,2023/24,History and Modern Languages,BA,overseas,24507.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235092
Cambridge,2023/24,History and Politics,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235094
Cambridge,2023/24,History and Politics,BA,overseas,24507.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235094
Cambridge,2023/24,History of Art,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235097
Cambridge,2023/24,History of Art,BA,overseas,24507.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235097
Cambridge,2023/24,"Human, Social, and Political Sciences",BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235102
Cambridge,2023/24,"Human, Social, and Political Sciences",BA,overseas,24507.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235103
Cambridge,2023/24,Land Economy,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235105
Cambridge,2023/24,Land Economy,BA,overseas,24507.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235106
Cambridge,2023/24,Law,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235108
Cambridge,2023/24,Law,BA,overseas,24507.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235108
Cambridge,2023/24,Linguistics,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235111
Cambridge,2023/24,Linguistics,BA,overseas,24507.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235111
Cambridge,2023/24,Management Studies,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235114
Cambridge,2023/24,Management Studies,BA,overseas,37293.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235114
Cambridge,2023/24,Manufacturing Engineering,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235116
Cambridge,2023/24,Manufacturing Engineering,BA,overseas,37293.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235117
Cambridge,2023/24,Mathematics [1],BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235119
Cambridge,2023/24,Mathematics [1],BA,overseas,27333.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235120
Cambridge,2023/24,Medicine,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 4 (Medicine/Veterinary),,2025-09-16T18:55:32.235122
Cambridge,2023/24,Medicine,BA,overseas,63990.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 4 (Medicine/Veterinary),,2025-09-16T18:55:32.235123
Cambridge,2023/24,Modern and Medieval Languages,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235125
Cambridge,2023/24,Modern and Medieval Languages,BA,overseas,24507.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235126
Cambridge,2023/24,Music,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235128
Cambridge,2023/24,Music,BA,overseas,32064.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235128
Cambridge,2023/24,Natural Sciences [1],BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235131
Cambridge,2023/24,Natural Sciences [1],BA,overseas,37293.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235131
Cambridge,2023/24,Philosophy,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235133
Cambridge,2023/24,Philosophy,BA,overseas,24507.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 1 (Humanities/Social Sciences),,2025-09-16T18:55:32.235134
Cambridge,2023/24,Psychological and Behavioural Sciences,BA,home,9250.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235136
Cambridge,2023/24,Psychological and Behavioural Sciences,BA,overseas,37293.0,Cambridge official - undergraduate_tuition_fees_2023-24.pdf,Group 2 (Sciences),,2025-09-16T18:55:32.235137
